transcript,Gene Ontology IDs
TRINITY_GG_7490_c6_g1_i1.p1,GO:0000221; GO:0033176; GO:0033181; GO:0046961; GO:1902600
TRINITY_GG_9711_c28_g1_i1.p1,GO:0000221; GO:0046961
TRINITY_GG_15289_c2_g1_i3.p1,GO:0000224; GO:0005634; GO:0005737; GO:0005829; GO:0006515; GO:0006516; GO:0006517; GO:0046872
TRINITY_GG_12092_c3_g1_i1.p1,GO:0000225; GO:0005783; GO:0005789; GO:0006506; GO:0016021; GO:0016811
TRINITY_GG_11952_c4_g1_i2.p1,GO:0000226; GO:0000235; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0007017; GO:0032418; GO:0048471
TRINITY_GG_9617_c10_g2_i5.p1,GO:0000226; GO:0000242; GO:0000281; GO:0001750; GO:0001764; GO:0001843; GO:0001895; GO:0001917; GO:0001947; GO:0003085; GO:0005634; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007098; GO:0007286; GO:0007601; GO:0007608; GO:0010467; GO:0010629; GO:0015031; GO:0016358; GO:0019216; GO:0021591; GO:0021756; GO:0021766; GO:0021987; GO:0030534; GO:0030674; GO:0030837; GO:0031514; GO:0032391; GO:0032402; GO:0032465; GO:0033365; GO:0034260; GO:0034451; GO:0034452; GO:0034454; GO:0034464; GO:0035176; GO:0035845; GO:0035869; GO:0036064; GO:0038108; GO:0040018; GO:0043014; GO:0045444; GO:0045494; GO:0045724; GO:0046548; GO:0046907; GO:0048487; GO:0048854; GO:0050893; GO:0051457; GO:0051492; GO:0060170; GO:0060271; GO:0060296; GO:0060324; GO:0060613; GO:0061512; GO:0061629; GO:0071539; GO:0097730; GO:1902855; GO:1903546; GO:1905515
TRINITY_GG_8126_c28_g1_i1.p1,GO:0000226; GO:0000278; GO:0005096; GO:0005737; GO:0005813; GO:0005874; GO:0005912; GO:0005923; GO:0006457; GO:0007021; GO:0007023; GO:0010812; GO:0016328; GO:0031115; GO:0034333; GO:0048487; GO:0048667; GO:0051087; GO:0070830
TRINITY_GG_9475_c3_g1_i1.p1,GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005654; GO:0005737; GO:0005814; GO:0005829; GO:0005874; GO:0005929; GO:0007017; GO:0030030; GO:0045880
TRINITY_GG_10156_c0_g2_i1.p1,GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005815; GO:0005874; GO:0007017
TRINITY_GG_10843_c4_g1_i1.p1,GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017; GO:0007409; GO:0007411; GO:0009416; GO:0030537
TRINITY_GG_5436_c34_g1_i3.p1,GO:0000226; GO:0000287; GO:0003924; GO:0005509; GO:0005525; GO:0005741; GO:0007005; GO:0007264; GO:0010821; GO:0019725; GO:0019896; GO:0031307; GO:0034643; GO:0047497; GO:0048489; GO:0051646; GO:0097345; GO:1904115
TRINITY_GG_5596_c36_g1_i3.p1,GO:0000226; GO:0000287; GO:0004674; GO:0005524; GO:0005654; GO:0005737; GO:0006468; GO:0035556; GO:0050321; GO:0106310; GO:1904263; GO:1904515
TRINITY_GG_20297_c9_g1_i1.p1,GO:0000226; GO:0000335; GO:0000398; GO:0003723; GO:0005634; GO:0005737; GO:0005829; GO:0007315; GO:0007317; GO:0008103; GO:0008104; GO:0008380; GO:0010628; GO:0016325; GO:0035145; GO:0042564; GO:0045451; GO:0045495; GO:0046594; GO:0048477; GO:0051028; GO:0051168; GO:0051170; GO:0071011; GO:0071013; GO:1990501
TRINITY_GG_9237_c12_g1_i3.p2,GO:0000226; GO:0000335; GO:0000398; GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0007294; GO:0007310; GO:0007314; GO:0007317; GO:0008380; GO:0035145; GO:0042564; GO:0045451; GO:0046595; GO:0051028; GO:0051168; GO:0051170; GO:0051663; GO:0071013; GO:1990501
TRINITY_GG_7707_c9_g1_i1.p1,GO:0000226; GO:0000785; GO:0000902; GO:0005634; GO:0006338; GO:0006357; GO:0007010; GO:0008284; GO:0009410; GO:0015630; GO:0016514; GO:0030374; GO:0035556; GO:0045596; GO:0045944; GO:0048013; GO:0071564; GO:0097150; GO:0140288; GO:1902459
TRINITY_GG_14040_c7_g1_i1.p1,GO:0000226; GO:0000922; GO:0001578; GO:0005634; GO:0005654; GO:0005737; GO:0005819; GO:0005874; GO:0005886; GO:0008017; GO:0008284; GO:0015630; GO:0019894; GO:0019901; GO:0030496; GO:0032465; GO:0042802; GO:0045171; GO:0051256; GO:0051301; GO:0070938; GO:1990023
TRINITY_GG_9704_c13_g1_i1.p1,GO:0000226; GO:0000922; GO:0004722; GO:0004725; GO:0005654; GO:0005730; GO:0005737; GO:0005813; GO:0005829; GO:0006470; GO:0007049; GO:0007096; GO:0007605; GO:0008138; GO:0016604; GO:0017018; GO:0032426; GO:0032467; GO:0051301; GO:0060091; GO:0060271; GO:0072686; GO:1902636
TRINITY_GG_19854_c5_g1_i1.p1,GO:0000226; GO:0000922; GO:0005737; GO:0005829; GO:0007052; GO:0007091; GO:0008283; GO:0021987; GO:0034451; GO:0043231; GO:0051301; GO:0060236; GO:0072686; GO:1902850
TRINITY_GG_15436_c18_g1_i1.p4,GO:0000226; GO:0000977; GO:0004407; GO:0004843; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005759; GO:0005789; GO:0005829; GO:0005886; GO:0006511; GO:0006515; GO:0010810; GO:0016579; GO:0030036; GO:0031625; GO:0031966; GO:0034605; GO:0035520; GO:0035640; GO:0042405; GO:0042802; GO:0043161; GO:0045104; GO:0051117; GO:0061578; GO:0070536; GO:0071108; GO:0071218; GO:1990380
TRINITY_GG_22971_c21_g1_i3.p1,GO:0000226; GO:0001578; GO:0005737; GO:0005856; GO:0008582; GO:0030424; GO:0031594; GO:0032273; GO:0043025; GO:0046785; GO:0070161; GO:0098793
TRINITY_GG_18149_c32_g2_i1.p1,GO:0000226; GO:0001754; GO:0005765; GO:0005868; GO:0005874; GO:0007018; GO:0007051; GO:0007291; GO:0007349; GO:0008088; GO:0010970; GO:0031965; GO:0032991; GO:0034452; GO:0034501; GO:0043005; GO:0045503; GO:0045504; GO:0051642
TRINITY_GG_21710_c7_g1_i3.p1,GO:0000226; GO:0001764; GO:0001895; GO:0005102; GO:0005113; GO:0005119; GO:0005813; GO:0005929; GO:0005930; GO:0007601; GO:0007608; GO:0008104; GO:0008594; GO:0009566; GO:0016358; GO:0021591; GO:0021756; GO:0021766; GO:0021987; GO:0030534; GO:0031514; GO:0034451; GO:0034464; GO:0035721; GO:0036064; GO:0042048; GO:0042445; GO:0043001; GO:0044255; GO:0045444; GO:0045494; GO:0048854; GO:0051216; GO:0051219; GO:0060170; GO:0060271; GO:0060296; GO:0061351; GO:0061512; GO:0061629; GO:1905515
TRINITY_GG_14865_c26_g2_i2.p1,GO:0000226; GO:0001782; GO:0005634; GO:0005737; GO:0005813; GO:0030865; GO:0035303; GO:0043029; GO:0045579; GO:0046872
TRINITY_GG_21024_c5_g1_i1.p1,GO:0000226; GO:0002052; GO:0005737; GO:0005829; GO:0008088; GO:0031670; GO:0035331; GO:0043195; GO:0045886; GO:0046579; GO:0046628; GO:0046872; GO:0048812; GO:0090443
TRINITY_GG_12350_c7_g1_i1.p1,GO:0000226; GO:0002092; GO:0003383; GO:0005546; GO:0005547; GO:0005737; GO:0005819; GO:0005886; GO:0005911; GO:0005912; GO:0005923; GO:0005938; GO:0006612; GO:0007049; GO:0007155; GO:0007163; GO:0008104; GO:0010801; GO:0012505; GO:0016324; GO:0019903; GO:0022011; GO:0030010; GO:0030054; GO:0031643; GO:0032266; GO:0032970; GO:0032991; GO:0033269; GO:0035091; GO:0042802; GO:0043025; GO:0043219; GO:0043220; GO:0043296; GO:0044295; GO:0044319; GO:0045197; GO:0051301; GO:0051642; GO:0051660; GO:0060341; GO:0070830; GO:0090162; GO:0098609; GO:0120157
TRINITY_GG_8537_c0_g1_i1.p1,GO:0000226; GO:0002395; GO:0005524; GO:0005576; GO:0005737; GO:0005874; GO:0005929; GO:0007288; GO:0015631; GO:0018095; GO:0021702; GO:0031514; GO:0036064; GO:0046872; GO:0070740; GO:0120197; GO:0120222
TRINITY_GG_16789_c1_g1_i6.p1,GO:0000226; GO:0003341; GO:0005524; GO:0005737; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0035082; GO:0036064; GO:0046872; GO:0060296; GO:0070739; GO:0070740
TRINITY_GG_571_c44_g2_i5.p1,GO:0000226; GO:0003779; GO:0005178; GO:0005198; GO:0005509; GO:0005604; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005789; GO:0005829; GO:0005882; GO:0005925; GO:0005938; GO:0007010; GO:0007155; GO:0007229; GO:0008017; GO:0008022; GO:0008090; GO:0009611; GO:0009925; GO:0015629; GO:0015630; GO:0016020; GO:0016021; GO:0030011; GO:0030018; GO:0030056; GO:0030424; GO:0031122; GO:0031252; GO:0031410; GO:0031581; GO:0031673; GO:0035371; GO:0042060; GO:0042803; GO:0045104; GO:0045111; GO:0048870; GO:0051010; GO:1904115
TRINITY_GG_8826_c36_g1_i3.p1,GO:0000226; GO:0003779; GO:0005829; GO:0005874; GO:0005875; GO:0007409; GO:0008017; GO:0008088; GO:0008355; GO:0008582; GO:0015630; GO:0016358; GO:0019900; GO:0030424; GO:0030425; GO:0031114; GO:0031594; GO:0043025; GO:0043524; GO:0045202; GO:0048813; GO:0060052; GO:1901215
TRINITY_GG_13001_c5_g1_i2.p1,GO:0000226; GO:0005085; GO:0005925; GO:0007264; GO:0007409; GO:0022027; GO:0030424; GO:0030426; GO:0031175; GO:0031267; GO:0033138; GO:0043005; GO:0043547; GO:0045178; GO:0045200; GO:0050767; GO:0090630; GO:0120163; GO:1904754
TRINITY_GG_7344_c22_g1_i1.p1,GO:0000226; GO:0005102; GO:0005737; GO:0005874; GO:0008017; GO:0008022; GO:0010968; GO:0015631; GO:0031115; GO:0043621; GO:0072686
TRINITY_GG_10600_c84_g1_i3.p1,GO:0000226; GO:0005516; GO:0005813; GO:0005819; GO:0005874; GO:0007026; GO:0007052; GO:0008017; GO:0030496; GO:0030507; GO:0031122; GO:0031175; GO:0035331; GO:0043622; GO:0045167; GO:0051011; GO:0051298; GO:0061802; GO:0061867; GO:0072686; GO:0097575; GO:0120219
TRINITY_GG_14939_c19_g1_i1.p1,GO:0000226; GO:0005524; GO:0005634; GO:0005737; GO:0005765; GO:0005886; GO:0006508; GO:0006511; GO:0007029; GO:0007030; GO:0007040; GO:0007279; GO:0007317; GO:0016320; GO:0016887; GO:0031965; GO:0032436; GO:0035096; GO:0043161; GO:0043186; GO:0043523; GO:0043525; GO:0044754; GO:0045169; GO:0045879; GO:0046598; GO:0046716; GO:0048477; GO:0048813; GO:0061909; GO:0090090; GO:0097212; GO:0097352; GO:0098586
TRINITY_GG_20922_c3_g2_i2.p1,GO:0000226; GO:0005524; GO:0005634; GO:0005813; GO:0005829; GO:0005874; GO:0005886; GO:0005929; GO:0015631; GO:0018095; GO:0046872; GO:0060041; GO:0070740
TRINITY_GG_8403_c8_g1_i3.p1,GO:0000226; GO:0005524; GO:0005737; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0030317; GO:0031514; GO:0036064; GO:0046872; GO:0070740
TRINITY_GG_13069_c25_g1_i3.p1,GO:0000226; GO:0005524; GO:0005829; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0018200; GO:0036064; GO:0046872; GO:0070739; GO:0070740; GO:0097731; GO:0120222
TRINITY_GG_14327_c10_g1_i3.p1,GO:0000226; GO:0005524; GO:0005929; GO:0015631; GO:0018095; GO:0046872; GO:0070740
TRINITY_GG_10168_c41_g1_i2.p1,GO:0000226; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0006457; GO:0030496; GO:0045296
TRINITY_GG_18314_c19_g1_i1.p1,GO:0000226; GO:0005634; GO:0005881; GO:0005930; GO:0036064; GO:0043621; GO:0051301
TRINITY_GG_5985_c36_g1_i2.p1,GO:0000226; GO:0005737; GO:0005874; GO:0007605; GO:0008017; GO:0008344; GO:0035011; GO:0035556; GO:0071683
TRINITY_GG_20245_c8_g1_i1.p1,GO:0000226; GO:0005739; GO:0005856; GO:0006839; GO:0019894; GO:0021952; GO:1990535
TRINITY_GG_15538_c0_g1_i1.p1,GO:0000226; GO:0005794; GO:0008017; GO:0036064
TRINITY_GG_8905_c23_g1_i1.p1,GO:0000228; GO:0000278; GO:0000398; GO:0005634; GO:0005654; GO:0005737; GO:0007094; GO:0016607; GO:0034501; GO:0042802; GO:0071005; GO:0097431
TRINITY_GG_11789_c57_g1_i3.p1,GO:0000228; GO:0000278; GO:0000776; GO:0000785; GO:0003677; GO:0003682; GO:0005654; GO:0006338; GO:0006357; GO:0008285; GO:0016363; GO:0016514; GO:0016586; GO:0030071; GO:0045582; GO:0045597; GO:0045663; GO:0070316; GO:2000045; GO:2000781; GO:2000819
TRINITY_GG_13930_c6_g1_i3.p1,GO:0000228; GO:0000287; GO:0001649; GO:0005524; GO:0005634; GO:0005737; GO:0007140; GO:0008568; GO:0010569; GO:0016787; GO:0016887; GO:0033687; GO:0043066; GO:0046034; GO:0048471; GO:0051726; GO:0070062; GO:0071479; GO:2001243
TRINITY_GG_12552_c40_g1_i5.p1,GO:0000228; GO:0000307; GO:0004693; GO:0005524; GO:0005634; GO:0005700; GO:0005703; GO:0006366; GO:0006368; GO:0006468; GO:0008024; GO:0008353; GO:0019908; GO:0030332; GO:0032968; GO:0070816; GO:0106310
TRINITY_GG_10860_c27_g1_i1.p1,GO:0000228; GO:0000724; GO:0005654; GO:0006974; GO:0010569; GO:0031334; GO:0070202; GO:0071479; GO:0072711; GO:0072757; GO:2000781
TRINITY_GG_9704_c9_g1_i1.p1,GO:0000228; GO:0000776; GO:0000781; GO:0005654; GO:0005730; GO:0005739; GO:0005819; GO:0007004; GO:0007080; GO:0010521; GO:0010972; GO:0031397; GO:0031647; GO:0032211; GO:0044877; GO:0051974; GO:0070034; GO:0070198; GO:0090069; GO:1902570; GO:1904744; GO:1904751
TRINITY_GG_17373_c26_g1_i10.p1,GO:0000228; GO:0000776; GO:0000785; GO:0003677; GO:0003682; GO:0003713; GO:0003723; GO:0005634; GO:0005654; GO:0006337; GO:0006338; GO:0006357; GO:0008080; GO:0016363; GO:0016514; GO:0016586; GO:0016922; GO:0022008; GO:0030071; GO:0032991; GO:0035060; GO:0045582; GO:0045597; GO:0045663; GO:0045892; GO:0047485; GO:0070316; GO:0071564; GO:0071565; GO:0140092; GO:1902459; GO:2000045; GO:2000781; GO:2000819
TRINITY_GG_14865_c33_g1_i18.p1,GO:0000228; GO:0000785; GO:0000805; GO:0001069; GO:0003678; GO:0003682; GO:0003690; GO:0003723; GO:0003725; GO:0004386; GO:0005524; GO:0005634; GO:0005694; GO:0005700; GO:0005730; GO:0005737; GO:0005829; GO:0007549; GO:0008340; GO:0009047; GO:0016456; GO:0016887; GO:0031453; GO:0032508; GO:0033679; GO:0034458; GO:0043138; GO:0045433; GO:0045944; GO:0048675; GO:0050684; GO:0072487; GO:0106222; GO:1990904; GO:2000373; GO:2000765
TRINITY_GG_19877_c0_g1_i1.p1,GO:0000228; GO:0001752; GO:0005634; GO:0007219; GO:0007424; GO:0010629; GO:0035214; GO:0035220; GO:0045892; GO:0046872; GO:0048737
TRINITY_GG_19452_c9_g1_i2.p1,GO:0000228; GO:0003677; GO:0003712; GO:0003713; GO:0005634; GO:0006338; GO:0006357; GO:0016514; GO:0035060; GO:0071564; GO:0071565
TRINITY_GG_15367_c0_g1_i1.p1,GO:0000228; GO:0003677; GO:0005634; GO:0005721; GO:0006261; GO:0006275; GO:0006334; GO:0006338; GO:0006355; GO:0006357; GO:0008623; GO:0016590; GO:0031445; GO:0045740; GO:0046872
TRINITY_GG_13917_c51_g1_i2.p1,GO:0000242; GO:0000785; GO:0000793; GO:0000978; GO:0000981; GO:0003677; GO:0003682; GO:0005634; GO:0005700; GO:0005704; GO:0005737; GO:0005813; GO:0005876; GO:0006355; GO:0006357; GO:0008017; GO:0031208; GO:0033696; GO:0035191; GO:0042803; GO:0043035; GO:0046872; GO:0051493; GO:0140588
TRINITY_GG_17085_c14_g1_i1.p1,GO:0000242; GO:0000922; GO:0005813; GO:0005868; GO:0005929; GO:0007018; GO:0031021; GO:0035721; GO:0042073; GO:0045503; GO:0045504; GO:0048704; GO:0060271; GO:0097014; GO:0097546
TRINITY_GG_19128_c14_g1_i2.p1,GO:0000243; GO:0000278; GO:0000387; GO:0000398; GO:0003723; GO:0005634; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0005829; GO:0007417; GO:0007422; GO:0007517; GO:0030182; GO:0030532; GO:0034715; GO:0034719; GO:0045451; GO:0045495; GO:0048477; GO:0048542; GO:0071011; GO:0071013; GO:0097526
TRINITY_GG_15767_c6_g1_i1.p1,GO:0000243; GO:0000381; GO:0000395; GO:0000398; GO:0005634; GO:0005685; GO:0071004
TRINITY_GG_7224_c2_g1_i6.p1,GO:0000243; GO:0000381; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0008187; GO:0008380; GO:0016607; GO:0030628; GO:0046833; GO:0051168; GO:0071004; GO:0071011; GO:0089701
TRINITY_GG_7259_c10_g1_i1.p1,GO:0000243; GO:0000387; GO:0000395; GO:0003729; GO:0005685; GO:0008270; GO:0030619; GO:0071004
TRINITY_GG_22794_c4_g1_i1.p3,GO:0000243; GO:0000387; GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0005829; GO:0030532; GO:0034715; GO:0034719; GO:0071011; GO:0071013; GO:0097526
TRINITY_GG_9569_c2_g1_i2.p1,GO:0000244; GO:0000387; GO:0000398; GO:0000902; GO:0003723; GO:0005634; GO:0005654; GO:0005691; GO:0005737; GO:0006334; GO:0010468; GO:0015030; GO:0016607; GO:0017070; GO:0030621; GO:0030624; GO:0042393; GO:0048872; GO:0061574; GO:0071001; GO:0071425; GO:1903586; GO:1990381
TRINITY_GG_18190_c1_g1_i1.p1,GO:0000244; GO:0000398; GO:0003713; GO:0003723; GO:0005634; GO:0005682; GO:0006403; GO:0016607; GO:0042802; GO:0043021; GO:0045944; GO:0046540; GO:0050681; GO:0071005; GO:0071013
TRINITY_GG_24128_c1_g1_i1.p1,GO:0000244; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005684; GO:0005687; GO:0005690; GO:0015030; GO:0016607; GO:0030621; GO:0030622; GO:0042802; GO:0043021; GO:0046540; GO:0070990; GO:0071005; GO:0071011; GO:0071166; GO:0071339; GO:0097526
TRINITY_GG_23277_c2_g1_i1.p1,GO:0000244; GO:0000398; GO:0005634; GO:0005681; GO:0016607; GO:0046540
TRINITY_GG_18858_c6_g1_i1.p1,GO:0000244; GO:0000398; GO:0005634; GO:0005682; GO:0016607; GO:0017070; GO:0030532; GO:0030619; GO:0030620; GO:0030623; GO:0046540; GO:0070122; GO:0070530; GO:0071005; GO:0071006; GO:0071007; GO:0071013; GO:0071222; GO:0071356; GO:0097157; GO:0140492
TRINITY_GG_7302_c0_g1_i1.p1,GO:0000244; GO:0005681
TRINITY_GG_324_c34_g1_i8.p1,GO:0000245; GO:0000287; GO:0000785; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0005886; GO:0006468; GO:0007059; GO:0016363; GO:0016607; GO:0030154; GO:0035556; GO:0045070; GO:0045071; GO:0050684; GO:0106310
TRINITY_GG_11254_c4_g1_i2.p1,GO:0000245; GO:0000375; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0005689; GO:0005730; GO:0006338; GO:0008380; GO:0016607; GO:0034693; GO:0035066; GO:0045943; GO:0045944; GO:0045945; GO:0071004; GO:0071005; GO:0071013; GO:0110016; GO:1903241; GO:1990935
TRINITY_GG_6565_c13_g1_i1.p1,GO:0000245; GO:0000375; GO:0000398; GO:0005634; GO:0005654; GO:0005681; GO:0005682; GO:0005829; GO:0007049; GO:0031965; GO:0046540; GO:0051301; GO:0071005
TRINITY_GG_13928_c0_g1_i1.p1,GO:0000245; GO:0000381; GO:0000398; GO:0000974; GO:0003723; GO:0005634; GO:0005829; GO:0007438; GO:0007443; GO:0008347; GO:0008366; GO:0016607; GO:0071007; GO:0071011; GO:0071013; GO:0071014
TRINITY_GG_15535_c3_g1_i3.p1,GO:0000245; GO:0000381; GO:0003729; GO:0005634; GO:0005681; GO:0043065; GO:0046872
TRINITY_GG_19311_c18_g1_i1.p1,GO:0000245; GO:0000387; GO:0005681; GO:0005829; GO:0032797; GO:0034719; GO:0097504
TRINITY_GG_11435_c2_g1_i1.p1,GO:0000245; GO:0000389; GO:0000398; GO:0003714; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005840; GO:0008270; GO:0016604; GO:0030238; GO:0030575; GO:0033327; GO:0042802; GO:0045131; GO:0048024; GO:0048662; GO:0050810; GO:0089701
TRINITY_GG_8003_c5_g1_i3.p1,GO:0000245; GO:0000389; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0006397; GO:0008270; GO:0010976; GO:0016607; GO:0071004; GO:0071005; GO:0071013; GO:1903241
TRINITY_GG_5638_c5_g1_i1.p1,GO:0000245; GO:0000398; GO:0004843; GO:0005634; GO:0005654; GO:0005681; GO:0007049; GO:0008270; GO:0016579; GO:0046540; GO:0051301
TRINITY_GG_9962_c2_g1_i1.p1,GO:0000245; GO:0000398; GO:0005681; GO:0005689; GO:0030628; GO:0042802; GO:0046872; GO:0089701
TRINITY_GG_8245_c17_g1_i2.p1,GO:0000255; GO:0005524; GO:0005829; GO:0006204; GO:0008253; GO:0042802; GO:0046037; GO:0046040; GO:0046054; GO:0046085; GO:0046872; GO:0046939; GO:0050146; GO:0050483; GO:0050484; GO:0106411
TRINITY_GG_9751_c5_g1_i4.p1,GO:0000255; GO:0005739; GO:0005777; GO:0006144; GO:0006147; GO:0006148; GO:0006149; GO:0006154; GO:0006157; GO:0006161; GO:0006196; GO:0006204; GO:0009114; GO:0009115; GO:0016787; GO:0019628; GO:0033971; GO:0046038; GO:0046055; GO:0046059
TRINITY_GG_22133_c22_g1_i2.p1,GO:0000255; GO:0005777; GO:0006144; GO:0019628; GO:0051997
TRINITY_GG_18474_c5_g1_i9.p2,GO:0000256; GO:0004037; GO:0006144
TRINITY_GG_10342_c19_g4_i1.p1,GO:0000256; GO:0004038; GO:0005737; GO:0006145; GO:0008270; GO:0050897
TRINITY_GG_8266_c11_g1_i1.p1,GO:0000266; GO:0000422; GO:0001836; GO:0005739; GO:0005777; GO:0005778; GO:0005779; GO:0005783; GO:0006626; GO:0007204; GO:0008053; GO:0010821; GO:0016559; GO:0031307; GO:0032471; GO:0032991; GO:0035584; GO:0042802; GO:0043280; GO:0043525; GO:0043653; GO:0044877; GO:0051561; GO:0070584; GO:0090141; GO:0090314; GO:1901653; GO:1903579; GO:1904579; GO:2000192; GO:2001244
TRINITY_GG_14217_c11_g1_i1.p1,GO:0000266; GO:0003374; GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0005741; GO:0005777; GO:0005794; GO:0005829; GO:0005874; GO:0005905; GO:0008017; GO:0008289; GO:0016020; GO:0016559; GO:0030672; GO:0042803; GO:0043653; GO:0048511; GO:0051259; GO:0070161
TRINITY_GG_12752_c2_g1_i2.p1,GO:0000266; GO:0004311; GO:0005730; GO:0005739; GO:0005743; GO:0005829; GO:0006629; GO:0006783; GO:0006784; GO:0008495; GO:0008535; GO:0009060; GO:0016021; GO:0070069
TRINITY_GG_9484_c10_g1_i2.p1,GO:0000266; GO:0005741; GO:0008535; GO:0016021; GO:0042407; GO:0044877; GO:0055091; GO:0061564; GO:0090149
TRINITY_GG_15049_c16_g1_i1.p1,GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008061; GO:0008270
TRINITY_GG_11332_c4_g1_i1.p1,GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008270
TRINITY_GG_24930_c0_g1_i1.p1,GO:0000272; GO:0004563; GO:0006032; GO:0102148
TRINITY_GG_9550_c27_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0005615; GO:0006032; GO:0008061; GO:0008362; GO:0008363; GO:0018990; GO:0040003; GO:0042060
TRINITY_GG_14533_c38_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0006032; GO:0008061
TRINITY_GG_16050_c11_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0006032; GO:0008061
TRINITY_GG_10045_c10_g1_i1.p1,GO:0000274; GO:0000276; GO:0005739; GO:0015078; GO:0015986; GO:1902600
TRINITY_GG_15698_c66_g1_i1.p3,GO:0000274; GO:0005739; GO:0006979; GO:0008340; GO:0015078; GO:0015986; GO:0032007; GO:0046034; GO:0051881; GO:0070373; GO:1902600
TRINITY_GG_5596_c30_g1_i1.p1,GO:0000274; GO:0005739; GO:0015986; GO:0042776; GO:0045261; GO:0046933; GO:1902600
TRINITY_GG_2499_c3_g1_i1.p2,GO:0000275; GO:0005739; GO:0005740; GO:0005743; GO:0005753; GO:0009060; GO:0015078; GO:0015986; GO:0016887; GO:0033615; GO:0042776; GO:0044877; GO:0045259; GO:0045261; GO:0046034; GO:0046933; GO:1902600
TRINITY_GG_23072_c29_g1_i1.p1,GO:0000275; GO:0005739; GO:0005756; GO:0015986; GO:0046933
TRINITY_GG_5510_c23_g1_i2.p5,GO:0000276; GO:0005739; GO:0005753; GO:0015078; GO:0015986; GO:1902600
TRINITY_GG_9233_c0_g1_i1.p1,GO:0000276; GO:0005739; GO:0005753; GO:0042776; GO:1902600
TRINITY_GG_18213_c47_g1_i2.p2,GO:0000276; GO:0005753; GO:0015078; GO:0015986
TRINITY_GG_7303_c30_g1_i3.p1,GO:0000278; GO:0000287; GO:0001700; GO:0004672; GO:0004713; GO:0004715; GO:0005524; GO:0005634; GO:0006468; GO:0010972; GO:0018108; GO:0045736; GO:0051225; GO:0051299; GO:0051301; GO:0051642
TRINITY_GG_21103_c21_g1_i1.p1,GO:0000278; GO:0000287; GO:0004550; GO:0005524; GO:0005525; GO:0005737; GO:0005874; GO:0005880; GO:0005886; GO:0006165; GO:0006183; GO:0006228; GO:0006241; GO:0006468; GO:0007017; GO:0007424; GO:0007427; GO:0008017; GO:0009117; GO:0016301; GO:0016334; GO:0018105; GO:0034332; GO:0035152; GO:0046777
TRINITY_GG_5703_c0_g1_i4.p1,GO:0000278; GO:0000288; GO:0000900; GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005635; GO:0005737; GO:0007268; GO:0007280; GO:0007281; GO:0007616; GO:0008258; GO:0008582; GO:0008595; GO:0010608; GO:0016441; GO:0016477; GO:0017148; GO:0031594; GO:0042059; GO:0045727; GO:0045786; GO:0045892; GO:0048149; GO:0048477; GO:0048813; GO:0050804; GO:0060213; GO:0061176; GO:0061177; GO:0071598; GO:0097482; GO:1900153; GO:1901835; GO:1905762; GO:1990124; GO:1990825
TRINITY_GG_9330_c2_g1_i1.p1,GO:0000278; GO:0000381; GO:0000388; GO:0000398; GO:0003676; GO:0003724; GO:0005524; GO:0005634; GO:0005681; GO:0007283; GO:0007419; GO:0016887; GO:0030532; GO:0071011; GO:0071013
TRINITY_GG_17402_c1_g1_i1.p3,GO:0000278; GO:0000387; GO:0000398; GO:0003723; GO:0005681; GO:0005682; GO:0005685; GO:0005686; GO:0005829; GO:0030532; GO:0046540; GO:0071011; GO:0071013
